0.13358,0.906345,0,0.0533535,-0.0550395,-0.291361,0.953537,6.36664E+17,1.53079E+16,7/5/18 10:49
0.152337,0.96149,0,0.0505272,-0.0557751,-0.312276,0.947006,6.36664E+17,1.53079E+16,7/5/18 10:49
0.172789,1.01553,0,0.0474842,-0.0569804,-0.335247,0.939206,6.36664E+17,1.53079E+16,7/5/18 10:49
0.195379,1.06879,0,0.045207,-0.0592907,-0.356587,0.931282,6.36664E+17,1.53079E+16,7/5/18 10:49
0.220076,1.1206,0,0.0451387,-0.0626494,-0.375832,0.923465,6.36664E+17,1.53079E+16,7/5/18 10:49
0.246057,1.17079,0,0.0457993,-0.0657054,-0.394789,0.915274,6.36664E+17,1.53079E+16,7/5/18 10:49
0.27403,1.21843,0,0.0447961,-0.0673417,-0.413456,0.906925,6.36664E+17,1.53079E+16,7/5/18 10:49
0.30635,1.26457,0,0.042018,-0.0680533,-0.430433,0.899072,6.36664E+17,1.53079E+16,7/5/18 10:49
0.34172,1.30914,0,0.0400127,-0.0706344,-0.448212,0.890234,6.36664E+17,1.53079E+16,7/5/18 10:49
0.379825,1.35188,0,0.0381982,-0.072804,-0.467425,0.880201,6.36664E+17,1.53079E+16,7/5/18 10:49
0.420436,1.39204,0,0.0372709,-0.0733147,-0.486348,0.869886,6.36664E+17,1.53079E+16,7/5/18 10:49
0.464225,1.42992,0,0.0387809,-0.0756849,-0.502668,0.860287,6.36664E+17,1.53079E+16,7/5/18 10:49
0.510235,1.46579,0,0.0409108,-0.0784259,-0.517525,0.851084,6.36664E+17,1.53079E+16,7/5/18 10:49
0.557222,1.4995,0,0.0403856,-0.0808629,-0.534609,0.840252,6.36664E+17,1.53079E+16,7/5/18 10:49
0.604809,1.53035,0,0.038597,-0.0821514,-0.55348,0.827902,6.36664E+17,1.53079E+16,7/5/18 10:49
0.6518,1.55992,0,0.0336206,-0.0823595,-0.571626,0.815678,6.36664E+17,1.53079E+16,7/5/18 10:49
0.698262,1.58709,0,0.0313411,-0.0825432,-0.587963,0.804055,6.36664E+17,1.53079E+16,7/5/18 10:49
0.745326,1.61151,0,0.0311342,-0.0834317,-0.602449,0.793174,6.36664E+17,1.53079E+16,7/5/18 10:49
0.793046,1.6329,0,0.0336454,-0.0866954,-0.616034,0.782211,6.36664E+17,1.53079E+16,7/5/18 10:49
0.840459,1.65183,0,0.0359161,-0.0908408,-0.627559,0.772417,6.36664E+17,1.53079E+16,7/5/18 10:49
0.886684,1.6679,0,0.0346893,-0.0920635,-0.635704,0.765638,6.36664E+17,1.53079E+16,7/5/18 10:49
0.93696,1.68062,0,0.031166,-0.0904526,-0.644601,0.758509,6.36664E+17,1.53079E+16,7/5/18 10:49
0.992339,1.69064,0,0.0284501,-0.0893238,-0.654958,0.749828,6.36664E+17,1.53079E+16,7/5/18 10:49
1.04777,1.69715,0,0.0280355,-0.0895574,-0.663755,0.74204,6.36664E+17,1.53079E+16,7/5/18 10:49
1.10428,1.69947,0,0.0293049,-0.0914069,-0.67091,0.7353,6.36664E+17,1.53079E+16,7/5/18 10:49
1.16139,1.69795,0,0.0324618,-0.0957123,-0.679154,0.727004,6.36664E+17,1.53079E+16,7/5/18 10:49
1.21893,1.6942,0,0.0336914,-0.0978446,-0.68779,0.718496,6.36664E+17,1.53079E+16,7/5/18 10:49
1.27721,1.68652,0,0.0308326,-0.0964271,-0.696227,0.710647,6.36664E+17,1.53079E+16,7/5/18 10:49
1.33662,1.67831,0,0.0272024,-0.0934051,-0.704988,0.702515,6.36664E+17,1.53079E+16,7/5/18 10:49
1.39597,1.67047,0,0.0233419,-0.0905124,-0.711421,0.696522,6.36664E+17,1.53079E+16,7/5/18 10:49
1.57694,1.65055,0,0.0223218,-0.0889523,-0.718645,0.689303,6.36664E+17,1.53079E+16,7/5/18 10:49
1.82246,1.62499,0,0.0201691,-0.0867801,-0.721149,0.687028,6.36664E+17,1.53079E+16,7/5/18 10:49
1.94993,1.61397,0,0.0229528,-0.088407,-0.713733,0.694437,6.36664E+17,1.53079E+16,7/5/18 10:49
2.13622,1.59818,0,0.0250086,-0.0880685,-0.70454,0.703734,6.36664E+17,1.53079E+16,7/5/18 10:49
2.19914,1.59221,0,0.0254624,-0.0876621,-0.697129,0.71111,6.36664E+17,1.53079E+16,7/5/18 10:49
2.26237,1.58703,0,0.0270188,-0.0870879,-0.685428,0.722408,6.36664E+17,1.53079E+16,7/5/18 10:49
2.3235,1.58302,0,0.031217,-0.0882086,-0.667154,0.73902,6.36664E+17,1.53079E+16,7/5/18 10:49
2.38429,1.57917,0,0.0363807,-0.0878706,-0.645136,0.758125,6.36664E+17,1.53079E+16,7/5/18 10:49
2.44637,1.57322,0,0.0404711,-0.0873176,-0.625811,0.774015,6.36664E+17,1.53079E+16,7/5/18 10:49
2.51154,1.56636,0,0.0424151,-0.0866956,-0.610803,0.785878,6.36664E+17,1.53079E+16,7/5/18 10:49
2.58026,1.55967,0,0.041492,-0.0847831,-0.599026,0.795146,6.36664E+17,1.53079E+16,7/5/18 10:49
2.6529,1.55411,0,0.0383516,-0.08152,-0.588901,0.803169,6.36664E+17,1.53079E+16,7/5/18 10:49
2.72813,1.55084,0,0.0364814,-0.0799983,-0.577377,0.81173,6.36664E+17,1.53079E+16,7/5/18 10:49
2.79917,1.55106,0,0.0388263,-0.0803311,-0.559765,0.823834,6.36664E+17,1.53079E+16,7/5/18 10:49
2.86791,1.55302,0,0.0438146,-0.0809674,-0.533812,0.840577,6.36664E+17,1.53079E+16,7/5/18 10:49
2.93746,1.55765,0,0.0498582,-0.0805409,-0.50482,0.858012,6.36664E+17,1.53079E+16,7/5/18 10:49
3.00914,1.56474,0,0.0541861,-0.0785866,-0.477357,0.873509,6.36664E+17,1.53079E+16,7/5/18 10:49
3.08445,1.57462,0,0.0521605,-0.0742676,-0.453377,0.886687,6.36664E+17,1.53079E+16,7/5/18 10:49
3.15987,1.58721,0,0.0459686,-0.0699074,-0.42743,0.900168,6.36664E+17,1.53079E+16,7/5/18 10:49
3.23487,1.60243,0,0.0433751,-0.0664182,-0.395426,0.915066,6.36664E+17,1.53079E+16,7/5/18 10:49
3.309,1.62066,0,0.0545363,-0.0668998,-0.355019,0.930866,6.36664E+17,1.53079E+16,7/5/18 10:49
3.37966,1.64076,0,0.0667631,-0.0658581,-0.315968,0.944124,6.36664E+17,1.53079E+16,7/5/18 10:49
3.44776,1.66177,0,0.0714066,-0.0625766,-0.282469,0.954566,6.36664E+17,1.53079E+16,7/5/18 10:49
3.51267,1.68352,0,0.0677862,-0.058175,-0.258711,0.961816,6.36664E+17,1.53079E+16,7/5/18 10:49
3.57505,1.70697,0,0.0615055,-0.0553037,-0.246294,0.965659,6.36664E+17,1.53079E+16,7/5/18 10:49
3.63385,1.73132,0,0.0558473,-0.0539125,-0.236155,0.96861,6.36664E+17,1.53079E+16,7/5/18 10:49
3.68723,1.75652,0,0.0528631,-0.052274,-0.22316,0.971943,6.36664E+17,1.53079E+16,7/5/18 10:49
3.73577,1.78273,0,0.0573526,-0.0502354,-0.204205,0.975955,6.36664E+17,1.53079E+16,7/5/18 10:49
3.77983,1.80945,0,0.0621323,-0.0477558,-0.181298,0.980301,6.36664E+17,1.53079E+16,7/5/18 10:49
3.82081,1.83644,0,0.0640095,-0.0451443,-0.160407,0.983938,6.36664E+17,1.53079E+16,7/5/18 10:49
3.85979,1.86483,0,0.0608554,-0.0434231,-0.141908,0.987053,6.36664E+17,1.53079E+16,7/5/18 10:49
3.89662,1.89491,0,0.0579707,-0.0401883,-0.117621,0.99055,6.36664E+17,1.53079E+16,7/5/18 10:49
3.93259,1.92624,0,0.0591728,-0.0371809,-0.0873222,0.993726,6.36664E+17,1.53079E+16,7/5/18 10:49
3.96826,1.95878,0,0.0629213,-0.0339386,-0.0557723,0.995881,6.36664E+17,1.53079E+16,7/5/18 10:49
4.00336,1.99249,0,0.0677065,-0.0315802,-0.0307583,0.996731,6.36664E+17,1.53079E+16,7/5/18 10:49
4.03942,2.02722,0,0.0685239,-0.0296958,-0.0126744,0.997127,6.36664E+17,1.53079E+16,7/5/18 10:49
4.07691,2.06284,0,0.0654196,-0.0268787,0.00307175,0.997491,6.36664E+17,1.53079E+16,7/5/18 10:49
4.11499,2.09972,0,0.0636055,-0.0256489,0.0180057,0.997483,6.36664E+17,1.53079E+16,7/5/18 10:49
4.15174,2.13811,0,0.0659208,-0.0241029,0.0347733,0.996927,6.36664E+17,1.53079E+16,7/5/18 10:49
4.18821,2.17717,0,0.0682637,-0.0219638,0.0509939,0.996121,6.36664E+17,1.53079E+16,7/5/18 10:49
4.22469,2.21579,0,0.0688849,-0.0206234,0.0600291,0.995603,6.36664E+17,1.53079E+16,7/5/18 10:49
4.29654,2.28975,0,0.0710195,-0.0184772,0.0746143,0.994509,6.36664E+17,1.53079E+16,7/5/18 10:49
4.33186,2.32492,0,0.0715738,-0.0178652,0.0848791,0.993657,6.36664E+17,1.53079E+16,7/5/18 10:49
4.39933,2.39256,0,0.0676023,-0.0174361,0.0939689,0.993124,6.36664E+17,1.53079E+16,7/5/18 10:49
4.46603,2.46149,0,0.0675727,-0.0165254,0.104955,0.992041,6.36664E+17,1.53079E+16,7/5/18 10:49
4.55587,2.56116,0,0.070258,-0.0174559,0.0961946,0.992726,6.36664E+17,1.53079E+16,7/5/18 10:49
4.66416,2.74057,0,0.073199,-0.016532,0.10546,0.991588,6.36664E+17,1.53079E+16,7/5/18 10:49
4.69042,2.81041,0,0.0658246,-0.0184483,0.115415,0.990962,6.36664E+17,1.53079E+16,7/5/18 10:49
4.70664,2.87443,0,0.0697907,-0.0177298,0.130682,0.988806,6.36664E+17,1.53079E+16,7/5/18 10:49
4.7139,2.9551,0,0.0712733,-0.0157558,0.143463,0.98696,6.36664E+17,1.53079E+16,7/5/18 10:49
4.71536,3.0167,0,0.0723972,-0.0159163,0.152756,0.98548,6.36664E+17,1.53079E+16,7/5/18 10:49
4.70718,3.08342,0,0.0721643,-0.016039,0.142368,0.987049,6.36664E+17,1.53079E+16,7/5/18 10:49
4.70709,3.11053,0,0.065239,-0.0165233,0.149132,0.986525,6.36664E+17,1.53079E+16,7/5/18 10:49
4.72198,3.08233,0,0.0722643,-0.0147683,0.162938,0.983875,6.36664E+17,1.53079E+16,7/5/18 10:49
4.72944,3.05843,0,0.0739859,-0.0130072,0.177041,0.981333,6.36664E+17,1.53079E+16,7/5/18 10:49
4.73792,3.02834,0,0.0705995,-0.0148851,0.187824,0.979549,6.36664E+17,1.53079E+16,7/5/18 10:49
4.76754,2.90103,0,0.077627,-0.0153786,0.181598,0.980184,6.36664E+17,1.53079E+16,7/5/18 10:49
4.80925,2.73171,0,0.0724872,-0.0181478,0.165332,0.983403,6.36664E+17,1.53079E+16,7/5/18 10:49
4.82332,2.67092,0,0.0728926,-0.0190582,0.155239,0.985,6.36664E+17,1.53079E+16,7/5/18 10:49
4.83774,2.60965,0,0.0780065,-0.0188944,0.146105,0.986008,6.36664E+17,1.53079E+16,7/5/18 10:49
4.88928,2.39912,0,0.0779184,-0.0181708,0.147439,0.98583,6.36664E+17,1.53079E+16,7/5/18 10:49
4.89338,2.2783,0,0.0847986,-0.0174464,0.141092,0.986204,6.36664E+17,1.53079E+16,7/5/18 10:49
4.88621,2.20587,0,0.0838173,-0.0152683,0.155935,0.984086,6.36664E+17,1.53079E+16,7/5/18 10:49
4.85014,2.0435,0,0.0851437,-0.0135602,0.173739,0.98101,6.36664E+17,1.53079E+16,7/5/18 10:49
4.82992,1.99166,0,0.0884645,-0.0108088,0.182794,0.979103,6.36664E+17,1.53079E+16,7/5/18 10:49
4.78856,1.91624,0,0.0893543,-0.00953979,0.194762,0.976725,6.36664E+17,1.53079E+16,7/5/18 10:49
4.74033,1.85369,0,0.0922327,-0.00895208,0.206941,0.973955,6.36664E+17,1.53079E+16,7/5/18 10:49
4.70283,1.83224,0,0.0925439,-0.0124645,0.193287,0.976688,6.36664E+17,1.53079E+16,7/5/18 10:49
4.68129,1.83321,0,0.0951009,-0.0154747,0.184132,0.978168,6.36664E+17,1.53079E+16,7/5/18 10:49
4.68395,1.84934,0,0.0902768,-0.0153051,0.174989,0.980303,6.36664E+17,1.53079E+16,7/5/18 10:49
4.68602,1.85723,0,0.0991475,-0.0142883,0.168135,0.980661,6.36664E+17,1.53079E+16,7/5/18 10:49
4.67328,1.88426,0,0.0884835,-0.015051,0.165317,0.982148,6.36664E+17,1.53079E+16,7/5/18 10:49
4.65821,1.90261,0,0.0983253,-0.0160591,0.16271,0.981631,6.36664E+17,1.53079E+16,7/5/18 10:49
4.62632,1.93811,0,0.0869179,-0.0166874,0.159201,0.983271,6.36664E+17,1.53079E+16,7/5/18 10:49
4.60432,1.96903,0,0.0913934,-0.0184839,0.150974,0.98413,6.36664E+17,1.53079E+16,7/5/18 10:49
4.57966,2.00569,0,0.0997387,-0.0182936,0.141173,0.984778,6.36664E+17,1.53079E+16,7/5/18 10:49
4.55496,2.05018,0,0.0891803,-0.0208205,0.127485,0.987604,6.36664E+17,1.53079E+16,7/5/18 10:49
4.54323,2.07554,0,0.089108,-0.0231202,0.118499,0.988677,6.36664E+17,1.53079E+16,7/5/18 10:49
4.5331,2.10512,0,0.0941124,-0.0244837,0.111357,0.989011,6.36664E+17,1.53079E+16,7/5/18 10:49
4.51703,2.16819,0,0.10107,-0.0227014,0.105934,0.988963,6.36664E+17,1.53079E+16,7/5/18 10:49
4.50612,2.23783,0,0.0954706,-0.0234297,0.0938912,0.990717,6.36664E+17,1.53079E+16,7/5/18 10:49
4.50381,2.27521,0,0.0985267,-0.0252742,0.0825972,0.991379,6.36664E+17,1.53079E+16,7/5/18 10:49
4.50313,2.31508,0,0.101627,-0.0266038,0.0740298,0.991707,6.36664E+17,1.53079E+16,7/5/18 10:49
4.51178,2.44563,0,0.101183,-0.0263163,0.0595361,0.992736,6.36664E+17,1.53079E+16,7/5/18 10:49
4.52384,2.53903,0,0.104278,-0.0282054,0.0471432,0.99303,6.36664E+17,1.53079E+16,7/5/18 10:49
4.56132,2.74834,0,0.10144,-0.0279864,0.0493471,0.993223,6.36664E+17,1.53079E+16,7/5/18 10:49
4.61623,2.98618,0,0.101804,-0.0265302,0.0419986,0.993563,6.36664E+17,1.53079E+16,7/5/18 10:49
4.64276,3.11944,0,0.0944636,-0.0273386,0.0260468,0.994812,6.36664E+17,1.53079E+16,7/5/18 10:49
4.65615,3.18774,0,0.0927008,-0.0282242,0.0175339,0.995139,6.36664E+17,1.53079E+16,7/5/18 10:49
4.66846,3.25517,0,0.091989,-0.0284746,0.00752981,0.995324,6.36664E+17,1.53079E+16,7/5/18 10:49
4.68035,3.32127,0,0.0917075,-0.0284188,-0.00251424,0.995377,6.36664E+17,1.53079E+16,7/5/18 10:49
4.69082,3.38381,0,0.0909,-0.0285822,-0.0135998,0.995357,6.36664E+17,1.53079E+16,7/5/18 10:49
4.70021,3.44133,0,0.0887155,-0.0300409,-0.0302812,0.995143,6.36664E+17,1.53079E+16,7/5/18 10:49
4.70869,3.49372,0,0.0857074,-0.03178,-0.0498292,0.994566,6.36664E+17,1.53079E+16,7/5/18 10:49
4.71647,3.54145,0,0.0837788,-0.0333459,-0.0667956,0.993684,6.36664E+17,1.53079E+16,7/5/18 10:49
4.72423,3.58498,0,0.0838524,-0.0345253,-0.0810579,0.992576,6.36664E+17,1.53079E+16,7/5/18 10:49
4.73075,3.62537,0,0.0848271,-0.0358447,-0.0950935,0.9912,6.36664E+17,1.53079E+16,7/5/18 10:49
4.73656,3.66259,0,0.0852982,-0.0370259,-0.107709,0.989824,6.36664E+17,1.53079E+16,7/5/18 10:49
4.74778,3.72646,0,0.081888,-0.0370247,-0.118685,0.988857,6.36664E+17,1.53079E+16,7/5/18 10:49
4.74965,3.93134,0,0.0830517,-0.038011,-0.122861,0.988212,6.36664E+17,1.53079E+16,7/5/18 10:49
4.72709,4.13451,0,0.0804683,-0.0380404,-0.124504,0.988219,6.36664E+17,1.53079E+16,7/5/18 10:49
4.73531,4.1164,0,0.0882715,-0.0401785,-0.117737,0.988297,6.36664E+17,1.53079E+16,7/5/18 10:49
4.73584,4.1194,0,0.0961769,-0.0403849,-0.111786,0.988242,6.36664E+17,1.53079E+16,7/5/18 10:49
4.73644,4.12255,0,0.0916783,-0.0398077,-0.103982,0.989544,6.36664E+17,1.53079E+16,7/5/18 10:49
4.73743,4.12655,0,0.0869421,-0.0387034,-0.0947838,0.990939,6.36664E+17,1.53079E+16,7/5/18 10:49
4.74571,4.13844,0,0.0859222,-0.0371851,-0.078503,0.992508,6.36664E+17,1.53079E+16,7/5/18 10:49
4.7617,4.15525,0,0.0864275,-0.0362923,-0.0647513,0.993489,6.36664E+17,1.53079E+16,7/5/18 10:49
4.79262,4.18668,0,0.0876855,-0.0363028,-0.0553339,0.993947,6.36664E+17,1.53079E+16,7/5/18 10:49
4.81512,4.20476,0,0.0814976,-0.0352065,-0.0425729,0.995141,6.36664E+17,1.53079E+16,7/5/18 10:49
4.83612,4.22063,0,0.0851807,-0.0347465,-0.0336138,0.995192,6.36664E+17,1.53079E+16,7/5/18 10:49
4.84683,4.26217,0,0.09307,-0.0354624,-0.0378912,0.994306,6.36664E+17,1.53079E+16,7/5/18 10:49
4.86946,4.28515,0,0.0877428,-0.0329826,-0.0251098,0.99528,6.36664E+17,1.53079E+16,7/5/18 10:50
4.87611,4.30633,0,0.0839036,-0.0320214,-0.0158412,0.995833,6.36664E+17,1.53079E+16,7/5/18 10:50
4.88735,4.36105,0,0.0881094,-0.0316324,-0.00731312,0.995582,6.36664E+17,1.53079E+16,7/5/18 10:50
4.90428,4.45965,0,0.0778577,-0.0314568,-0.00494061,0.996456,6.36664E+17,1.53079E+16,7/5/18 10:50
4.93032,4.62343,0,0.0866199,-0.0308926,-0.0052324,0.995749,6.36664E+17,1.53079E+16,7/5/18 10:50
4.94743,4.78066,0,0.0776744,-0.0309477,-0.00546479,0.996483,6.36664E+17,1.53079E+16,7/5/18 10:50
4.96775,4.97342,0,0.0885125,-0.0306041,0.00193004,0.995603,6.36664E+17,1.53079E+16,7/5/18 10:50
4.98365,5.12445,0,0.0815472,-0.0302727,0.0114765,0.996144,6.36664E+17,1.53079E+16,7/5/18 10:50
5.00412,5.28803,0,0.0806664,-0.0297592,0.024438,0.995997,6.36664E+17,1.53079E+16,7/5/18 10:50
5.03409,5.45818,0,0.0869583,-0.0281149,0.0390199,0.99505,6.36664E+17,1.53079E+16,7/5/18 10:50
5.08538,5.71903,0,0.0784157,-0.0300785,0.0361078,0.995812,6.36664E+17,1.53079E+16,7/5/18 10:50
5.14512,5.97494,0,0.0837098,-0.0290521,0.0421472,0.995174,6.36664E+17,1.53079E+16,7/5/18 10:50
5.2103,6.2235,0,0.0773748,-0.0294984,0.0523667,0.995189,6.36664E+17,1.53079E+16,7/5/18 10:50
5.25134,6.38295,0,0.0812988,-0.0285413,0.0632485,0.994271,6.36664E+17,1.53079E+16,7/5/18 10:50
5.30227,6.60823,0,0.079548,-0.0273564,0.0750938,0.993622,6.36664E+17,1.53079E+16,7/5/18 10:50
5.33746,6.80438,0,0.082643,-0.0249601,0.0862378,0.992527,6.36664E+17,1.53079E+16,7/5/18 10:50
5.35952,6.91869,0,0.0826279,-0.0234378,0.0993039,0.991344,6.36664E+17,1.53079E+16,7/5/18 10:50
5.37978,7.03255,0,0.0831146,-0.0244457,0.10822,0.990345,6.36664E+17,1.53079E+16,7/5/18 10:50
5.38817,7.0894,0,0.0834077,-0.0241089,0.117162,0.98931,6.36664E+17,1.53079E+16,7/5/18 10:50
5.40479,7.20172,0,0.0864003,-0.0211449,0.129014,0.987645,6.36664E+17,1.53079E+16,7/5/18 10:50
5.41432,7.25817,0,0.0871748,-0.0201856,0.137976,0.986385,6.36664E+17,1.53079E+16,7/5/18 10:50
5.43798,7.37726,0,0.0859905,-0.0217176,0.14695,0.98516,6.36664E+17,1.53079E+16,7/5/18 10:50
5.46671,7.49938,0,0.0879185,-0.0203307,0.158483,0.983229,6.36664E+17,1.53079E+16,7/5/18 10:50
5.50778,7.62015,0,0.0927319,-0.0183791,0.166292,0.981534,6.36664E+17,1.53079E+16,7/5/18 10:50
5.60489,7.83876,0,0.0929188,-0.0193836,0.1569,0.983043,6.36664E+17,1.53079E+16,7/5/18 10:50
5.64749,7.94389,0,0.0955353,-0.0194738,0.140918,0.985209,6.36664E+17,1.53079E+16,7/5/18 10:50
5.68689,8.14802,0,0.0917493,-0.0199476,0.145834,0.984843,6.36664E+17,1.53079E+16,7/5/18 10:50
5.67923,8.31118,0,0.0762546,-0.0198017,0.155118,0.984749,6.36664E+17,1.53079E+16,7/5/18 10:50
5.67689,8.3672,0,0.0518099,-0.0208278,0.161019,0.98537,6.36664E+17,1.53079E+16,7/5/18 10:50
5.67667,8.42324,0,0.0430818,-0.0181017,0.171699,0.984041,6.36664E+17,1.53079E+16,7/5/18 10:50
5.68384,8.53424,0,0.039794,-0.0151236,0.185474,0.981727,6.36664E+17,1.53079E+16,7/5/18 10:50
5.70867,8.73699,0,0.0471032,-0.0216324,0.175356,0.98314,6.36664E+17,1.53079E+16,7/5/18 10:50
5.71274,8.78393,0,0.0325977,-0.0201116,0.16721,0.985177,6.36664E+17,1.53079E+16,7/5/18 10:50
5.71395,8.8291,0,0.0489276,-0.0201685,0.163271,0.985161,6.36664E+17,1.53079E+16,7/5/18 10:50
5.70435,8.91664,0,0.0551984,-0.0182944,0.173248,0.98316,6.36664E+17,1.53079E+16,7/5/18 10:50
5.69437,8.96201,0,0.0548342,-0.0181717,0.185259,0.98099,6.36664E+17,1.53079E+16,7/5/18 10:50
5.68068,9.00856,0,0.0533946,-0.0170725,0.198073,0.978583,6.36664E+17,1.53079E+16,7/5/18 10:50
5.66316,9.05653,0,0.052448,-0.0153546,0.210224,0.976125,6.36664E+17,1.53079E+16,7/5/18 10:50
5.64134,9.1052,0,0.0543097,-0.0129086,0.225942,0.97254,6.36664E+17,1.53079E+16,7/5/18 10:50
5.61587,9.15503,0,0.0557842,-0.0102198,0.243949,0.968128,6.36664E+17,1.53079E+16,7/5/18 10:50
5.58802,9.20645,0,0.0554981,-0.00868613,0.260403,0.963865,6.36664E+17,1.53079E+16,7/5/18 10:50
5.55884,9.26003,0,0.0527253,-0.00776652,0.271529,0.960954,6.36664E+17,1.53079E+16,7/5/18 10:50
5.52819,9.31644,0,0.0519812,-0.00625808,0.281916,0.958009,6.36664E+17,1.53079E+16,7/5/18 10:50
5.49694,9.37331,0,0.0524513,-0.00443328,0.29059,0.955399,6.36664E+17,1.53079E+16,7/5/18 10:50
5.43098,9.48965,0,0.0584513,-0.00226917,0.299209,0.952393,6.36664E+17,1.53079E+16,7/5/18 10:50
5.35931,9.60968,0,0.0549395,-0.00319177,0.310682,0.94892,6.36664E+17,1.53079E+16,7/5/18 10:50
5.24062,9.80069,0,0.0512178,-0.00362111,0.314625,0.947826,6.36664E+17,1.53079E+16,7/5/18 10:50
5.1188,9.99569,0,0.0532334,-0.00316738,0.311328,0.948805,6.36664E+17,1.53079E+16,7/5/18 10:50
5.07816,10.0594,0,0.0489679,-0.00594426,0.299233,0.952904,6.36664E+17,1.53079E+16,7/5/18 10:50
5.03787,10.1213,0,0.0428186,-0.00951132,0.280897,0.958735,6.36664E+17,1.53079E+16,7/5/18 10:50
4.99874,10.1809,0,0.0413898,-0.0128569,0.259301,0.964824,6.36664E+17,1.53079E+16,7/5/18 10:50
4.96247,10.2382,0,0.0450973,-0.0125571,0.242588,0.968999,6.36664E+17,1.53079E+16,7/5/18 10:50
4.92797,10.2923,0,0.0457378,-0.0133456,0.22707,0.972712,6.36664E+17,1.53079E+16,7/5/18 10:50
4.89479,10.3418,0,0.044241,-0.0161546,0.203254,0.977993,6.36664E+17,1.53079E+16,7/5/18 10:50
