-0.234313,-0.111614,0,-0.0100606,-0.0466814,-0.531193,0.845904,6.36664E+17,1.53079E+16,43286.47182
-0.246506,-0.127374,0,-0.0121662,-0.0471477,-0.561025,0.826365,6.36664E+17,1.53079E+16,43286.47183
-0.259326,-0.14468,0,-0.0140371,-0.0471566,-0.59317,0.803573,6.36664E+17,1.53079E+16,43286.47183
-0.2739,-0.16256,0,-0.0145817,-0.0475856,-0.627137,0.777317,6.36664E+17,1.53079E+16,43286.47183
-0.291117,-0.180908,0,-0.0144438,-0.0481007,-0.662389,0.747474,6.36664E+17,1.53079E+16,43286.47183
-0.314556,-0.198161,0,-0.0159858,-0.048927,-0.697856,0.714386,6.36664E+17,1.53079E+16,43286.47183
-0.344489,-0.213735,0,-0.0188147,-0.0503705,-0.732014,0.679164,6.36664E+17,1.53079E+16,43286.47183
-0.379429,-0.228254,0,-0.0206685,-0.0526919,-0.765528,0.640908,6.36664E+17,1.53079E+16,43286.47183
-0.41748,-0.241507,0,-0.0222917,-0.0542184,-0.799929,0.597224,6.36664E+17,1.53079E+16,43286.47183
-0.45838,-0.253227,0,-0.0232237,-0.0571672,-0.832336,0.550827,6.36664E+17,1.53079E+16,43286.47183
-0.50113,-0.263696,0,-0.024291,-0.0610274,-0.860967,0.504403,6.36664E+17,1.53079E+16,43286.47184
-0.544355,-0.273752,0,-0.0254711,-0.064088,-0.884779,0.460879,6.36664E+17,1.53079E+16,43286.47184
-0.587907,-0.283795,0,-0.0260458,-0.0645955,-0.903777,0.422298,6.36664E+17,1.53079E+16,43286.47184
-0.629999,-0.294591,0,-0.0260669,-0.0642941,-0.919998,0.385733,6.36664E+17,1.53079E+16,43286.47184
-0.669639,-0.306257,0,-0.0274229,-0.0641021,-0.936161,0.34459,6.36664E+17,1.53079E+16,43286.47184
-0.705595,-0.31785,0,-0.0288483,-0.0623726,-0.951125,0.301064,6.36664E+17,1.53079E+16,43286.47184
-0.737473,-0.330156,0,-0.0305823,-0.0603572,-0.96232,0.263365,6.36664E+17,1.53079E+16,43286.47184
-0.767123,-0.342298,0,-0.0313848,-0.0587831,-0.969999,0.233799,6.36664E+17,1.53079E+16,43286.47184
-0.793321,-0.354715,0,-0.0315018,-0.0594441,-0.975786,0.208122,6.36664E+17,1.53079E+16,43286.47185
-0.816047,-0.367924,0,-0.0314179,-0.0617847,-0.980475,0.184024,6.36664E+17,1.53079E+16,43286.47185
-0.834836,-0.382062,0,-0.0315524,-0.0637993,-0.98398,0.163455,6.36664E+17,1.53079E+16,43286.47185
-0.850074,-0.396618,0,-0.0327283,-0.065347,-0.986053,0.149524,6.36664E+17,1.53079E+16,43286.47185
-0.860742,-0.411781,0,-0.0336574,-0.0656111,-0.987364,0.140266,6.36664E+17,1.53079E+16,43286.47185
-0.869246,-0.443224,0,-0.0344378,-0.0566982,-0.989688,0.12695,6.36664E+17,1.53079E+16,43286.47185
-0.868937,-0.459947,0,-0.0333594,-0.049036,-0.990862,0.121143,6.36664E+17,1.53079E+16,43286.47185
-0.863113,-0.491471,0,-0.0331911,-0.0472843,-0.992547,0.107303,6.36664E+17,1.53079E+16,43286.47186
-0.858519,-0.504674,0,-0.0334855,-0.0517721,-0.993118,0.0995706,6.36664E+17,1.53079E+16,43286.47186
-0.846794,-0.525782,0,-0.0331609,-0.0527944,-0.994013,0.0897327,6.36664E+17,1.53079E+16,43286.47186
-0.813715,-0.542259,0,-0.0338239,-0.0601611,-0.994144,0.0831464,6.36664E+17,1.53079E+16,43286.47186
-0.79766,-0.545596,0,-0.0336267,-0.057662,-0.995259,0.0707309,6.36664E+17,1.53079E+16,43286.47187
-0.794539,-0.552656,0,-0.0327706,-0.0526145,-0.996153,0.0619364,6.36664E+17,1.53079E+16,43286.47187
-0.798652,-0.571654,0,-0.0330524,-0.0552631,-0.996577,0.0518388,6.36664E+17,1.53079E+16,43286.47187
-0.813566,-0.578179,0,-0.0328502,-0.0469716,-0.997277,0.0464044,6.36664E+17,1.53079E+16,43286.47188
-0.807588,-0.561462,0,-0.0330063,-0.0381567,-0.997659,0.0461697,6.36664E+17,1.53079E+16,43286.47191
-0.817315,-0.575981,0,-0.0339067,-0.0472643,-0.997205,0.0468933,6.36664E+17,1.53079E+16,43286.47194
-0.814322,-0.582702,0,-0.034345,-0.054806,-0.997009,0.0423033,6.36664E+17,1.53079E+16,43286.47198
-0.820856,-0.583468,0,-0.0362065,-0.064073,-0.99685,0.0295444,6.36664E+17,1.53079E+16,43286.47199
-0.827119,-0.586451,0,-0.0372703,-0.0642927,-0.997067,0.0183028,6.36664E+17,1.53079E+16,43286.47199
-0.834674,-0.593043,0,-0.0378696,-0.0598046,-0.997475,0.0057458,6.36664E+17,1.53079E+16,43286.47199
-0.843811,-0.604751,0,-0.0374985,-0.0565255,-0.997675,-0.00664998,6.36664E+17,1.53079E+16,43286.47199
-0.855087,-0.621804,0,-0.0377764,-0.0568081,-0.997482,-0.0193891,6.36664E+17,1.53079E+16,43286.47199
-0.867583,-0.64466,0,-0.0390564,-0.0609215,-0.996791,-0.0342104,6.36664E+17,1.53079E+16,43286.47199
-0.881648,-0.672652,0,-0.0403524,-0.0631139,-0.99588,-0.0511027,6.36664E+17,1.53079E+16,43286.47199
-0.897073,-0.706247,0,-0.0424588,-0.064245,-0.994678,-0.0684532,6.36664E+17,1.53079E+16,43286.47199
-0.912571,-0.745163,0,-0.0434232,-0.0625468,-0.993452,-0.0851829,6.36664E+17,1.53079E+16,43286.47199
-0.928326,-0.789345,0,-0.0428308,-0.0584163,-0.992483,-0.0986397,6.36664E+17,1.53079E+16,43286.472
-0.944807,-0.837651,0,-0.041987,-0.0533418,-0.991996,-0.106469,6.36664E+17,1.53079E+16,43286.472
-1.01149,-1.06016,0,-0.0446368,-0.0634249,-0.991197,-0.107297,6.36664E+17,1.53079E+16,43286.472
-1.06546,-1.2453,0,-0.0433387,-0.0622088,-0.992396,-0.0969631,6.36664E+17,1.53079E+16,43286.47201
-1.08488,-1.30836,0,-0.0425693,-0.0622988,-0.993555,-0.0845836,6.36664E+17,1.53079E+16,43286.47201
-1.10548,-1.37314,0,-0.0439334,-0.0658957,-0.994456,-0.0691688,6.36664E+17,1.53079E+16,43286.47201
-1.12787,-1.43958,0,-0.0442336,-0.0673649,-0.995299,-0.053722,6.36664E+17,1.53079E+16,43286.47201
-1.15127,-1.50895,0,-0.0433157,-0.0618608,-0.996484,-0.0362923,6.36664E+17,1.53079E+16,43286.47201
-1.17499,-1.58047,0,-0.0415134,-0.0560948,-0.997472,-0.0133696,6.36664E+17,1.53079E+16,43286.47201
-1.1997,-1.65404,0,-0.0390447,-0.052905,-0.997761,0.0122623,6.36664E+17,1.53079E+16,43286.47201
-1.22494,-1.72863,0,-0.0370591,-0.0534862,-0.997264,0.0350736,6.36664E+17,1.53079E+16,43286.47201
-1.25154,-1.80548,0,-0.0381216,-0.0600821,-0.996026,0.053568,6.36664E+17,1.53079E+16,43286.47201
-1.27914,-1.88395,0,-0.0393372,-0.061025,-0.995061,0.0676897,6.36664E+17,1.53079E+16,43286.47202
-1.30608,-1.96534,0,-0.0390908,-0.0585114,-0.994204,0.0812822,6.36664E+17,1.53079E+16,43286.47202
-1.33175,-2.04936,0,-0.0381217,-0.0547462,-0.992963,0.097849,6.36664E+17,1.53079E+16,43286.47202
-1.35649,-2.13444,0,-0.0360981,-0.0543099,-0.991526,0.112357,6.36664E+17,1.53079E+16,43286.47202
-1.39827,-2.30598,0,-0.0359804,-0.0537068,-0.989843,0.126617,6.36664E+17,1.53079E+16,43286.47202
-1.41488,-2.39372,0,-0.0353747,-0.0563768,-0.987359,0.143851,6.36664E+17,1.53079E+16,43286.47202
-1.42862,-2.48301,0,-0.0334195,-0.0625473,-0.982508,0.172189,6.36664E+17,1.53079E+16,43286.47202
-1.43918,-2.5727,0,-0.0310876,-0.0644573,-0.977439,0.198724,6.36664E+17,1.53079E+16,43286.47203
-1.44592,-2.66123,0,-0.0309338,-0.0615866,-0.972722,0.221501,6.36664E+17,1.53079E+16,43286.47203
-1.44871,-2.74909,0,-0.0311259,-0.058544,-0.968066,0.24177,6.36664E+17,1.53079E+16,43286.47203
-1.44721,-2.8368,0,-0.0321359,-0.0544571,-0.962588,0.26349,6.36664E+17,1.53079E+16,43286.47203
-1.44155,-2.92265,0,-0.0310288,-0.0574753,-0.954743,0.290173,6.36664E+17,1.53079E+16,43286.47203
-1.43281,-3.00651,0,-0.0324932,-0.0565444,-0.944531,0.321884,6.36664E+17,1.53079E+16,43286.47203
-1.4201,-3.08737,0,-0.0327017,-0.0536256,-0.931901,0.357232,6.36664E+17,1.53079E+16,43286.47203
-1.40354,-3.16711,0,-0.0323828,-0.0520215,-0.918498,0.390649,6.36664E+17,1.53079E+16,43286.47203
-1.38247,-3.2453,0,-0.0312712,-0.0506415,-0.905698,0.419724,6.36664E+17,1.53079E+16,43286.47203
-1.35743,-3.32222,0,-0.0311475,-0.0528897,-0.893214,0.445422,6.36664E+17,1.53079E+16,43286.47204
-1.32824,-3.39775,0,-0.0296909,-0.0552222,-0.880301,0.470254,6.36664E+17,1.53079E+16,43286.47204
-1.29607,-3.47155,0,-0.0274513,-0.0574401,-0.865413,0.496999,6.36664E+17,1.53079E+16,43286.47204
-1.25927,-3.54379,0,-0.0264145,-0.0544056,-0.848709,0.52539,6.36664E+17,1.53079E+16,43286.47204
-1.21838,-3.61528,0,-0.0254335,-0.0502213,-0.831139,0.553208,6.36664E+17,1.53079E+16,43286.47204
-1.17265,-3.68646,0,-0.0251001,-0.0472119,-0.817017,0.57413,6.36664E+17,1.53079E+16,43286.47204
-1.12235,-3.75686,0,-0.0224623,-0.0489759,-0.807103,0.587946,6.36664E+17,1.53079E+16,43286.47204
-1.06854,-3.82706,0,-0.020334,-0.0545935,-0.798099,0.599703,6.36664E+17,1.53079E+16,43286.47204
-1.0109,-3.89718,0,-0.0177579,-0.058261,-0.789086,0.611256,6.36664E+17,1.53079E+16,43286.47205
-0.948561,-3.96649,0,-0.0161899,-0.0581694,-0.781413,0.621086,6.36664E+17,1.53079E+16,43286.47205
-0.814637,-4.10072,0,-0.0177514,-0.0529114,-0.776379,0.62779,6.36664E+17,1.53079E+16,43286.47205
-0.67442,-4.23002,0,-0.0165508,-0.0550125,-0.770446,0.634911,6.36664E+17,1.53079E+16,43286.47205
-0.527256,-4.35483,0,-0.0112945,-0.05927,-0.766417,0.639503,6.36664E+17,1.53079E+16,43286.47205
-0.376031,-4.47301,0,-0.0150677,-0.0498149,-0.77241,0.632988,6.36664E+17,1.53079E+16,43286.47206
-0.16344,-4.63379,0,-0.0090354,-0.0610467,-0.775069,0.628855,6.36664E+17,1.53079E+16,43286.47206
0.0352713,-4.7854,0,-0.00623529,-0.0673001,-0.778543,0.623941,6.36664E+17,1.53079E+16,43286.47206
0.22109,-4.93264,0,-0.00326938,-0.0759208,-0.774481,0.628017,6.36664E+17,1.53079E+16,43286.47207
0.341446,-5.03318,0,-0.00585158,-0.0696902,-0.769972,0.634233,6.36664E+17,1.53079E+16,43286.47207
0.525979,-5.18958,0,-0.00826581,-0.0681323,-0.765086,0.64026,6.36664E+17,1.53079E+16,43286.47207
0.585547,-5.24283,0,-0.00688659,-0.0711281,-0.758996,0.647161,6.36664E+17,1.53079E+16,43286.47207
0.644478,-5.29611,0,-0.00713971,-0.0687716,-0.750963,0.656715,6.36664E+17,1.53079E+16,43286.47207
0.703472,-5.34853,0,-0.00671608,-0.0670622,-0.741992,0.667012,6.36664E+17,1.53079E+16,43286.47208
0.764111,-5.3995,0,-0.0053556,-0.0698586,-0.733892,0.675643,6.36664E+17,1.53079E+16,43286.47208
0.826477,-5.44875,0,-0.00344836,-0.0711852,-0.727202,0.682714,6.36664E+17,1.53079E+16,43286.47208
0.890878,-5.49529,0,-0.00250834,-0.0709115,-0.720686,0.68962,6.36664E+17,1.53079E+16,43286.47208
0.958478,-5.53972,0,-0.00405099,-0.067127,-0.714486,0.69641,6.36664E+17,1.53079E+16,43286.47208
1.02725,-5.58272,0,-0.0138311,-0.0552924,-0.711069,0.700808,6.36664E+17,1.53079E+16,43286.47208
1.08997,-5.62246,0,-0.0348687,-0.0378818,-0.709202,0.703123,6.36664E+17,1.53079E+16,43286.47208
1.20988,-5.69454,0,-0.0133704,-0.0671665,-0.705502,0.705391,6.36664E+17,1.53079E+16,43286.47208
1.26459,-5.72489,0,-0.00571341,-0.0801572,-0.70334,0.706297,6.36664E+17,1.53079E+16,43286.47209
1.36177,-5.77289,0,-0.0148165,-0.0712221,-0.705156,0.70531,6.36664E+17,1.53079E+16,43286.47209
1.40662,-5.79171,0,-0.00623602,-0.06316,-0.705201,0.706161,6.36664E+17,1.53079E+16,43286.47209
1.45272,-5.80868,0,-0.0185774,-0.054582,-0.707024,0.704835,6.36664E+17,1.53079E+16,43286.47209
1.50012,-5.82442,0,-0.0288703,-0.0396549,-0.714576,0.697836,6.36664E+17,1.53079E+16,43286.47209
1.54548,-5.83966,0,-0.0458378,-0.0230378,-0.729068,0.682516,6.36664E+17,1.53079E+16,43286.47209
1.5918,-5.85549,0,-0.054857,-0.0113926,-0.743298,0.66661,6.36664E+17,1.53079E+16,43286.47209
1.63814,-5.87129,0,-0.032585,-0.0383948,-0.753689,0.655299,6.36664E+17,1.53079E+16,43286.4721
1.68412,-5.88803,0,0.00224755,-0.0887253,-0.749117,0.656465,6.36664E+17,1.53079E+16,43286.4721
1.73027,-5.90549,0,0.00896629,-0.0992531,-0.747336,0.65693,6.36664E+17,1.53079E+16,43286.4721
1.77831,-5.9243,0,0.00291478,-0.0905902,-0.749705,0.655536,6.36664E+17,1.53079E+16,43286.4721
1.82925,-5.94505,0,-0.00578158,-0.0764809,-0.753655,0.65278,6.36664E+17,1.53079E+16,43286.4721
1.88267,-5.96772,0,-0.0159215,-0.0605556,-0.760378,0.646455,6.36664E+17,1.53079E+16,43286.4721
1.93815,-5.99124,0,-0.0245518,-0.0450222,-0.769043,0.637136,6.36664E+17,1.53079E+16,43286.4721
2.05214,-6.04489,0,-0.0200567,-0.0458901,-0.778995,0.625027,6.36664E+17,1.53079E+16,43286.4721
2.10923,-6.07518,0,-0.019117,-0.0545925,-0.786014,0.615496,6.36664E+17,1.53079E+16,43286.47211
2.16365,-6.10688,0,-0.0119217,-0.0620094,-0.792991,0.605952,6.36664E+17,1.53079E+16,43286.47211
2.26394,-6.1746,0,-0.00852858,-0.0732454,-0.794523,0.602739,6.36664E+17,1.53079E+16,43286.47211
2.39492,-6.28378,0,-0.00919547,-0.0688296,-0.789064,0.610374,6.36664E+17,1.53079E+16,43286.47211
2.46887,-6.35619,0,-0.00898986,-0.0653156,-0.782016,0.619761,6.36664E+17,1.53079E+16,43286.47212
2.61389,-6.53303,0,-0.00883406,-0.0687171,-0.780075,0.621839,6.36664E+17,1.53079E+16,43286.47212
2.65672,-6.59924,0,-0.00681507,-0.0727248,-0.774979,0.627752,6.36664E+17,1.53079E+16,43286.47212
2.69499,-6.66007,0,-0.010793,-0.0667622,-0.769085,0.635559,6.36664E+17,1.53079E+16,43286.47213
2.73265,-6.71944,0,-0.0093639,-0.0641651,-0.76001,0.646668,6.36664E+17,1.53079E+16,43286.47213
2.77227,-6.77663,0,-0.00897199,-0.0648564,-0.750728,0.657359,6.36664E+17,1.53079E+16,43286.47213
2.81614,-6.83451,0,-0.00980798,-0.0613981,-0.740827,0.668812,6.36664E+17,1.53079E+16,43286.47213
2.8383,-6.86532,0,-0.00832811,-0.0613676,-0.734729,0.675528,6.36664E+17,1.53079E+16,43286.47213
2.88461,-6.93235,0,-0.00541385,-0.0668501,-0.725811,0.684617,6.36664E+17,1.53079E+16,43286.47214
2.99671,-7.08866,0,-0.00717497,-0.0678461,-0.731605,0.678306,6.36664E+17,1.53079E+16,43286.47214
3.06719,-7.17581,0,-0.0109059,-0.0617633,-0.740716,0.668885,6.36664E+17,1.53079E+16,43286.47214
3.10699,-7.2213,0,-0.00916963,-0.0664503,-0.747167,0.661243,6.36664E+17,1.53079E+16,43286.47214
3.19232,-7.31356,0,-0.00690727,-0.0729234,-0.751375,0.655797,6.36664E+17,1.53079E+16,43286.47215
3.28239,-7.40539,0,-0.0147899,-0.0635779,-0.752385,0.655481,6.36664E+17,1.53079E+16,43286.47215
3.38152,-7.49733,0,-0.0154798,-0.0612874,-0.758884,0.648151,6.36664E+17,1.53079E+16,43286.47215
3.43507,-7.54357,0,-0.0104381,-0.0665971,-0.763942,0.641754,6.36664E+17,1.53079E+16,43286.47215
3.55144,-7.63609,0,-0.0110254,-0.0664004,-0.771109,0.633135,6.36664E+17,1.53079E+16,43286.47215
3.6135,-7.6821,0,-0.0176312,-0.0555565,-0.772692,0.632099,6.36664E+17,1.53079E+16,43286.47216
3.67866,-7.72777,0,-0.0225654,-0.0466965,-0.772589,0.632784,6.36664E+17,1.53079E+16,43286.47216
3.81721,-7.81759,0,-0.0155532,-0.0569246,-0.767291,0.638578,6.36664E+17,1.53079E+16,43286.47216
3.89072,-7.86134,0,-0.0105564,-0.0654451,-0.765717,0.639752,6.36664E+17,1.53079E+16,43286.47216
4.04629,-7.94655,0,-0.016504,-0.0565888,-0.767234,0.638653,6.36664E+17,1.53079E+16,43286.47216
4.12734,-7.98789,0,-0.0216123,-0.0503903,-0.769706,0.63604,6.36664E+17,1.53079E+16,43286.47216
4.29574,-8.06819,0,-0.014015,-0.0630771,-0.772543,0.631667,6.36664E+17,1.53079E+16,43286.47217
4.38376,-8.10674,0,-0.0075154,-0.0745577,-0.773054,0.629899,6.36664E+17,1.53079E+16,43286.47217
4.5643,-8.18605,0,-0.0135388,-0.0640269,-0.772482,0.631656,6.36664E+17,1.53079E+16,43286.47217
4.65631,-8.22757,0,-0.0183805,-0.0534629,-0.769691,0.635908,6.36664E+17,1.53079E+16,43286.47217
4.74915,-8.27022,0,-0.0168706,-0.054275,-0.763345,0.643485,6.36664E+17,1.53079E+16,43286.47217
4.84173,-8.31319,0,-0.00969431,-0.0649533,-0.755399,0.651966,6.36664E+17,1.53079E+16,43286.47217
4.9329,-8.3557,0,-0.00146053,-0.0769973,-0.747344,0.65996,6.36664E+17,1.53079E+16,43286.47217
5.02264,-8.39649,0,0.000959793,-0.0804489,-0.741037,0.666626,6.36664E+17,1.53079E+16,43286.47218
5.20136,-8.47157,0,-0.004641,-0.0694732,-0.736705,0.67262,6.36664E+17,1.53079E+16,43286.47218
5.46187,-8.56485,0,-0.00309411,-0.0726209,-0.743602,0.66466,6.36664E+17,1.53079E+16,43286.47218
5.5451,-8.59089,0,0.00121472,-0.0783271,-0.747861,0.659218,6.36664E+17,1.53079E+16,43286.47218
5.78371,-8.66701,0,-8.50E-05,-0.075166,-0.751621,0.655298,6.36664E+17,1.53079E+16,43286.47219
5.93915,-8.71847,0,0.00336232,-0.0817773,-0.763057,0.641128,6.36664E+17,1.53079E+16,43286.47219
6.01685,-8.74426,0,0.00143734,-0.0821907,-0.772125,0.630132,6.36664E+17,1.53079E+16,43286.47219
6.09296,-8.77089,0,-0.00548019,-0.0734091,-0.778745,0.623006,6.36664E+17,1.53079E+16,43286.47219
6.24209,-8.83042,0,-0.0081637,-0.0681349,-0.774916,0.628328,6.36664E+17,1.53079E+16,43286.47219
6.31513,-8.86332,0,-0.00329059,-0.0755785,-0.768272,0.635638,6.36664E+17,1.53079E+16,43286.47219
6.38815,-8.89703,0,0.0026756,-0.0840417,-0.761673,0.642483,6.36664E+17,1.53079E+16,43286.4722
6.46152,-8.9312,0,0.00534478,-0.0857664,-0.755436,0.649563,6.36664E+17,1.53079E+16,43286.4722
6.53571,-8.96536,0,0.00153076,-0.0779024,-0.750876,0.655831,6.36664E+17,1.53079E+16,43286.4722
6.61004,-8.99882,0,-0.00244906,-0.0708205,-0.747611,0.660346,6.36664E+17,1.53079E+16,43286.4722
6.75759,-9.06061,0,-0.000177174,-0.0735277,-0.741087,0.667371,6.36664E+17,1.53079E+16,43286.4722
6.83038,-9.08793,0,0.00270573,-0.0768009,-0.735556,0.673091,6.36664E+17,1.53079E+16,43286.4722
6.9021,-9.11417,0,0.00285816,-0.0764391,-0.728361,0.680911,6.36664E+17,1.53079E+16,43286.4722
6.97296,-9.13931,0,0.000243732,-0.0720323,-0.718643,0.691638,6.36664E+17,1.53079E+16,43286.47221
7.04362,-9.16419,0,-0.00141663,-0.067717,-0.706558,0.704407,6.36664E+17,1.53079E+16,43286.47221
7.11567,-9.18804,0,-0.00047082,-0.0675664,-0.693537,0.717246,6.36664E+17,1.53079E+16,43286.47221
7.19073,-9.21041,0,0.00195092,-0.0708751,-0.68156,0.728319,6.36664E+17,1.53079E+16,43286.47221
7.26901,-9.23095,0,0.00483046,-0.0743256,-0.671258,0.737472,6.36664E+17,1.53079E+16,43286.47221
7.35017,-9.24937,0,0.00518472,-0.0756104,-0.661483,0.746121,6.36664E+17,1.53079E+16,43286.47221
7.43347,-9.26497,0,0.000723465,-0.0705231,-0.652164,0.75479,6.36664E+17,1.53079E+16,43286.47221
7.51799,-9.27896,0,-0.00402333,-0.0643435,-0.642111,0.763896,6.36664E+17,1.53079E+16,43286.47221
7.60157,-9.29194,0,-0.0041425,-0.0630613,-0.628186,0.775493,6.36664E+17,1.53079E+16,43286.47221
7.68443,-9.30357,0,-0.00179534,-0.0662257,-0.61158,0.788404,6.36664E+17,1.53079E+16,43286.47222
7.76619,-9.31364,0,0.00175435,-0.0709886,-0.595678,0.800079,6.36664E+17,1.53079E+16,43286.47222
7.84859,-9.32111,0,0.00330524,-0.0724026,-0.580071,0.811335,6.36664E+17,1.53079E+16,43286.47222
7.93196,-9.3248,0,-0.00125895,-0.0657804,-0.564533,0.822784,6.36664E+17,1.53079E+16,43286.47222
8.01653,-9.32536,0,-0.00971175,-0.0551863,-0.550145,0.833187,6.36664E+17,1.53079E+16,43286.47222
8.10082,-9.32319,0,-0.0168578,-0.0471951,-0.537015,0.842083,6.36664E+17,1.53079E+16,43286.47222
8.18323,-9.31924,0,-0.0177534,-0.0460771,-0.52412,0.850212,6.36664E+17,1.53079E+16,43286.47222
8.2619,-9.31437,0,-0.0140369,-0.0508017,-0.514108,0.856104,6.36664E+17,1.53079E+16,43286.47222
8.33583,-9.3093,0,-0.00949385,-0.0555396,-0.505946,0.860723,6.36664E+17,1.53079E+16,43286.47222
8.4047,-9.30546,0,-0.00850913,-0.055569,-0.498074,0.865311,6.36664E+17,1.53079E+16,43286.47223
8.46872,-9.30311,0,-0.00862527,-0.0546415,-0.489299,0.87036,6.36664E+17,1.53079E+16,43286.47223
8.52786,-9.3017,0,-0.00770851,-0.0548564,-0.480297,0.875355,6.36664E+17,1.53079E+16,43286.47223
8.5822,-9.30079,0,-0.00500743,-0.0569367,-0.470628,0.880478,6.36664E+17,1.53079E+16,43286.47223
8.6322,-9.30127,0,-0.00199778,-0.0595258,-0.459601,0.886126,6.36664E+17,1.53079E+16,43286.47223
8.67906,-9.30171,0,0.000380432,-0.0616887,-0.44603,0.89289,6.36664E+17,1.53079E+16,43286.47223
8.72345,-9.30159,0,-0.000273297,-0.0618803,-0.427503,0.901894,6.36664E+17,1.53079E+16,43286.47223
8.76622,-9.30031,0,-0.00257273,-0.0592694,-0.404678,0.912533,6.36664E+17,1.53079E+16,43286.47223
8.80797,-9.29683,0,-0.00308268,-0.0581258,-0.378969,0.923577,6.36664E+17,1.53079E+16,43286.47224
8.84855,-9.2904,0,-0.00179906,-0.0592822,-0.352823,0.933808,6.36664E+17,1.53079E+16,43286.47224
8.8879,-9.28089,0,-0.000651783,-0.0594219,-0.329489,0.942288,6.36664E+17,1.53079E+16,43286.47224
8.92721,-9.26809,0,-0.00081853,-0.0582977,-0.311497,0.948457,6.36664E+17,1.53079E+16,43286.47224
8.96542,-9.25122,0,-0.00103292,-0.0577208,-0.298432,0.952683,6.36664E+17,1.53079E+16,43286.47224
9.00305,-9.22977,0,-0.0023869,-0.057156,-0.286502,0.95637,6.36664E+17,1.53079E+16,43286.47224
9.03911,-9.20377,0,-0.00311877,-0.0564761,-0.272683,0.96044,6.36664E+17,1.53079E+16,43286.47224
9.07372,-9.1738,0,0.000625394,-0.0575255,-0.253982,0.965496,6.36664E+17,1.53079E+16,43286.47224
9.10703,-9.13987,0,0.0044027,-0.0585785,-0.232581,0.970801,6.36664E+17,1.53079E+16,43286.47224
9.1402,-9.10115,0,0.00875616,-0.0596384,-0.213232,0.97514,6.36664E+17,1.53079E+16,43286.47225
9.17357,-9.05747,0,0.0107428,-0.0594944,-0.194989,0.97894,6.36664E+17,1.53079E+16,43286.47225
9.20664,-9.00869,0,0.0094821,-0.0580875,-0.174184,0.982953,6.36664E+17,1.53079E+16,43286.47225
9.23959,-8.95486,0,0.00452731,-0.0558022,-0.14854,0.98732,6.36664E+17,1.53079E+16,43286.47225
9.27308,-8.89683,0,0.00241644,-0.0538658,-0.119228,0.991402,6.36664E+17,1.53079E+16,43286.47225
9.30889,-8.83567,0,0.00694695,-0.052907,-0.09389,0.994152,6.36664E+17,1.53079E+16,43286.47225
